,id,session_id,date,object,action,strValue,unit_id,user_detail_id,intValue,just_date
260711,262009,747929987,2017-06-16 13:13:04.504235,7,702,03,3.0,68,,2017-06-16
260712,262010,747929987,2017-06-16 13:13:06.507602,7,701,,3.0,68,,2017-06-16
260713,262011,747929987,2017-06-16 13:26:12.856929,7,701,,3.0,68,,2017-06-16
260714,262012,747929987,2017-06-16 13:26:13.632621,7,702,08,3.0,68,,2017-06-16
260715,262013,747929987,2017-06-16 13:26:15.856399,7,701,,3.0,68,,2017-06-16
260716,262014,747929987,2017-06-16 13:26:17.923438,7,701,,3.0,68,,2017-06-16
260717,262015,747929987,2017-06-16 13:26:18.791249,7,701,,3.0,68,,2017-06-16
260718,262016,747929987,2017-06-16 13:26:20.690368,7,701,,3.0,68,,2017-06-16
260719,262017,747929987,2017-06-16 13:26:24.924695,7,701,,3.0,68,,2017-06-16
260720,262018,747929987,2017-06-16 13:26:26.441403,6,502,,3.0,68,,2017-06-16
260721,262019,1697801315,2017-06-16 14:05:31.531019,1,201,nm177724,,67,,2017-06-16
260722,262020,1697801315,2017-06-16 14:05:31.890002,1,203,nm177724,,67,,2017-06-16
260723,262021,1697801315,2017-06-16 14:05:31.890521,2,204,nm177724,,67,,2017-06-16
260724,262022,1697801315,2017-06-16 14:05:34.292984,2,301,nm177724,,67,,2017-06-16
260725,262023,1697801315,2017-06-16 14:05:34.293828,3,302,nm177724,,67,,2017-06-16
260726,262024,1697801315,2017-06-16 14:05:34.507141,3,303,nm177724,,67,,2017-06-16
260727,262025,1697801315,2017-06-16 14:05:34.507992,1,204,nm177724,,67,,2017-06-16
260728,262026,1697801315,2017-06-16 14:05:34.623393,1,205,nm177724,,67,,2017-06-16
260729,262027,1697801315,2017-06-16 14:05:36.145096,0,101,,,67,,2017-06-16
260730,262028,1697801315,2017-06-16 14:05:54.713489,4,401,,4.0,67,4.0,2017-06-16
260731,262029,1697801315,2017-06-16 14:07:38.926282,6,502,,4.0,67,,2017-06-16
260732,262030,1697801315,2017-06-16 14:09:40.524651,6,502,,4.0,67,,2017-06-16
260733,262031,747929987,2017-06-16 14:17:08.546873,6,502,,3.0,68,,2017-06-16
260734,262032,747929987,2017-06-16 14:17:14.059395,6,602,04e2578a66055556a4c06816c368540ece222bc2,3.0,68,,2017-06-16
260735,262033,747929987,2017-06-16 14:17:16.328169,7,702,03,3.0,68,,2017-06-16
260736,262034,747929987,2017-06-16 14:17:21.935662,7,701,,3.0,68,,2017-06-16
260737,262035,747929987,2017-06-16 14:17:23.568890,7,701,,3.0,68,,2017-06-16
260738,262036,747929987,2017-06-16 14:17:24.468623,7,701,,3.0,68,,2017-06-16
260739,262037,747929987,2017-06-16 14:17:26.684768,7,701,,3.0,68,,2017-06-16
260740,262038,747929987,2017-06-16 14:17:27.647114,7,702,06,3.0,68,,2017-06-16
260741,262039,747929987,2017-06-16 14:17:27.887882,7,702,07,3.0,68,,2017-06-16
260742,262040,747929987,2017-06-16 14:17:30.552076,7,701,,3.0,68,,2017-06-16
260743,262041,747929987,2017-06-16 14:17:31.178609,7,702,08,3.0,68,,2017-06-16
260744,262042,747929987,2017-06-16 14:17:37.555793,7,701,,3.0,68,,2017-06-16
260745,262043,747929987,2017-06-16 14:17:38.770690,7,701,,3.0,68,,2017-06-16
260746,262044,747929987,2017-06-16 14:17:40.503274,7,701,,3.0,68,,2017-06-16
260747,262045,747929987,2017-06-16 14:17:41.179819,7,702,10,3.0,68,,2017-06-16
260748,262046,747929987,2017-06-16 14:17:43.187036,7,701,,3.0,68,,2017-06-16
260749,262047,747929987,2017-06-16 14:17:45.068220,6,502,,3.0,68,,2017-06-16
260750,262048,747929987,2017-06-16 14:17:46.828067,6,602,3484bab0cbd84a65b98ba5bc6a24de3aec777a03,3.0,68,,2017-06-16
260751,262049,747929987,2017-06-16 14:17:48.839210,7,702,06,3.0,68,,2017-06-16
260752,262050,747929987,2017-06-16 14:17:51.438082,7,701,,3.0,68,,2017-06-16
260753,262051,747929987,2017-06-16 14:17:52.084181,7,702,08,3.0,68,,2017-06-16
260754,262052,747929987,2017-06-16 14:17:52.324039,7,702,07,3.0,68,,2017-06-16
260755,262053,747929987,2017-06-16 14:17:53.355022,7,701,,3.0,68,,2017-06-16
260756,262054,747929987,2017-06-16 14:17:54.148402,7,702,03,3.0,68,,2017-06-16
260757,262055,747929987,2017-06-16 14:17:55.740061,7,701,,3.0,68,,2017-06-16
260758,262056,747929987,2017-06-16 14:17:57.323150,7,701,,3.0,68,,2017-06-16
260759,262057,747929987,2017-06-16 14:18:01.589898,7,701,,3.0,68,,2017-06-16
260760,262058,747929987,2017-06-16 14:18:04.406374,7,701,,3.0,68,,2017-06-16
260761,262059,747929987,2017-06-16 14:18:08.125184,7,701,,3.0,68,,2017-06-16
260762,262060,747929987,2017-06-16 14:18:10.324221,7,701,,3.0,68,,2017-06-16
260763,262061,747929987,2017-06-16 14:18:10.940611,7,701,,3.0,68,,2017-06-16
260764,262062,747929987,2017-06-16 14:18:13.007655,7,701,,3.0,68,,2017-06-16
260765,262063,747929987,2017-06-16 14:18:15.518602,6,502,,3.0,68,,2017-06-16
260766,262064,747929987,2017-06-16 14:18:15.999108,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-16
260767,262065,747929987,2017-06-16 14:18:17.952340,7,702,01,3.0,68,,2017-06-16
260768,262066,1697801315,2017-06-16 14:18:34.093171,6,502,,4.0,67,,2017-06-16
260769,262067,747929987,2017-06-16 14:18:54.380381,7,701,,3.0,68,,2017-06-16
260770,262068,747929987,2017-06-16 14:18:56.314432,7,701,,3.0,68,,2017-06-16
260771,262069,747929987,2017-06-16 14:18:57.096836,7,701,,3.0,68,,2017-06-16
260772,262070,747929987,2017-06-16 14:18:57.959585,7,702,07,3.0,68,,2017-06-16
260773,262071,747929987,2017-06-16 14:18:58.267104,7,702,03,3.0,68,,2017-06-16
260774,262072,747929987,2017-06-16 14:19:02.264686,7,701,,3.0,68,,2017-06-16
260775,262073,747929987,2017-06-16 14:19:03.964583,7,701,,3.0,68,,2017-06-16
260776,262074,747929987,2017-06-16 14:19:05.265471,7,701,,3.0,68,,2017-06-16
260777,262075,747929987,2017-06-16 14:19:06.374962,7,702,06,3.0,68,,2017-06-16
260778,262076,747929987,2017-06-16 14:19:08.748833,7,701,,3.0,68,,2017-06-16
260779,262077,747929987,2017-06-16 14:19:13.467109,7,701,,3.0,68,,2017-06-16
260780,262078,747929987,2017-06-16 14:19:14.733945,7,701,,3.0,68,,2017-06-16
260781,262079,747929987,2017-06-16 14:19:16.242996,7,702,08,3.0,68,,2017-06-16
260782,262080,747929987,2017-06-16 14:19:19.500408,7,701,,3.0,68,,2017-06-16
260783,262081,747929987,2017-06-16 14:19:20.852596,6,502,,3.0,68,,2017-06-16
260784,262082,747929987,2017-06-16 14:19:22.342251,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-16
260785,262083,747929987,2017-06-16 14:19:24.284500,7,702,01,3.0,68,,2017-06-16
260786,262084,747929987,2017-06-16 14:19:27.801006,7,701,,3.0,68,,2017-06-16
260787,262085,747929987,2017-06-16 14:19:29.293211,6,502,,3.0,68,,2017-06-16
260788,262086,747929987,2017-06-16 14:19:31.226840,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-16
260789,262087,747929987,2017-06-16 14:19:33.063400,7,702,01,3.0,68,,2017-06-16
260790,262088,747929987,2017-06-16 14:19:35.925597,7,702,08,3.0,68,,2017-06-16
260791,262089,747929987,2017-06-16 14:19:36.053431,7,702,06,3.0,68,,2017-06-16
260792,262090,747929987,2017-06-16 14:19:37.837244,7,701,,3.0,68,,2017-06-16
260793,262091,747929987,2017-06-16 14:19:39.416319,6,502,,3.0,68,,2017-06-16
260794,262092,747929987,2017-06-16 14:19:40.627591,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-16
260795,262093,747929987,2017-06-16 14:19:42.338335,7,702,01,3.0,68,,2017-06-16
260796,262094,747929987,2017-06-16 14:20:23.205622,7,702,08,3.0,68,,2017-06-16
260797,262095,747929987,2017-06-16 14:20:23.461646,7,702,06,3.0,68,,2017-06-16
260798,262096,747929987,2017-06-16 14:20:26.439449,6,502,,3.0,68,,2017-06-16
260799,262097,747929987,2017-06-16 14:20:27.151278,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-16
260800,262098,747929987,2017-06-16 14:20:28.956842,7,702,01,3.0,68,,2017-06-16
260801,262099,747929987,2017-06-16 14:20:59.487920,7,702,06,3.0,68,,2017-06-16
260802,262100,747929987,2017-06-16 14:20:59.615963,7,702,03,3.0,68,,2017-06-16
260803,262101,747929987,2017-06-16 14:21:01.340556,7,702,08,3.0,68,,2017-06-16
260804,262102,747929987,2017-06-16 14:21:06.248950,7,701,,3.0,68,,2017-06-16
260805,262103,747929987,2017-06-16 14:21:09.041549,6,502,,3.0,68,,2017-06-16
260806,262104,1697801315,2017-06-16 14:24:49.729075,6,502,,4.0,67,,2017-06-16
260807,262105,1697801315,2017-06-16 14:24:50.540848,6,602,e899dc55a23a0a8c01769c5a56f03dc4e9f17505,4.0,67,,2017-06-16
260808,262106,1697801315,2017-06-16 14:24:53.194057,7,702,01,4.0,67,,2017-06-16
260809,262107,1697801315,2017-06-16 14:24:54.907358,7,701,,4.0,67,,2017-06-16
260810,262108,1697801315,2017-06-16 14:24:57.290442,7,701,,4.0,67,,2017-06-16
260811,262109,1697801315,2017-06-16 14:24:58.624120,7,701,,4.0,67,,2017-06-16
260812,262110,1697801315,2017-06-16 14:25:00.183557,7,702,08,4.0,67,,2017-06-16
260813,262111,1697801315,2017-06-16 14:25:00.289865,7,702,07,4.0,67,,2017-06-16
260814,262112,1697801315,2017-06-16 14:25:01.476561,7,701,,4.0,67,,2017-06-16
260815,262113,1697801315,2017-06-16 14:25:02.201509,7,702,03,4.0,67,,2017-06-16
260816,262114,1697801315,2017-06-16 14:25:04.508602,7,701,,4.0,67,,2017-06-16
260817,262115,1697801315,2017-06-16 14:25:06.175141,7,701,,4.0,67,,2017-06-16
260818,262116,1697801315,2017-06-16 14:25:11.843454,7,701,,4.0,67,,2017-06-16
260819,262117,1697801315,2017-06-16 14:25:15.411996,7,701,,4.0,67,,2017-06-16
260820,262118,1697801315,2017-06-16 14:25:18.678029,7,701,,4.0,67,,2017-06-16
260821,262119,1697801315,2017-06-16 14:25:19.779838,7,701,,4.0,67,,2017-06-16
260822,262120,1697801315,2017-06-16 14:25:22.329459,7,701,,4.0,67,,2017-06-16
260823,262121,1697801315,2017-06-16 14:25:42.107614,6,502,,4.0,67,,2017-06-16
260824,262122,1697801315,2017-06-16 14:28:13.790453,6,502,,4.0,67,,2017-06-16
260825,262123,1697801315,2017-06-16 14:39:18.599439,6,502,,4.0,67,,2017-06-16
260826,262124,1697801315,2017-06-16 14:39:21.330805,6,602,e75101af0ff2b46742473dc93d4408dd0a6fbc0c,4.0,67,,2017-06-16
260827,262125,1697801315,2017-06-16 14:39:23.916503,7,702,01,4.0,67,,2017-06-16
260828,262126,1697801315,2017-06-16 14:39:27.541798,7,701,,4.0,67,,2017-06-16
260829,262127,1697801315,2017-06-16 14:39:28.991115,7,701,,4.0,67,,2017-06-16
260830,262128,1697801315,2017-06-16 14:39:30.324258,7,701,,4.0,67,,2017-06-16
260831,262129,1697801315,2017-06-16 14:39:35.760388,7,701,,4.0,67,,2017-06-16
260832,262130,1697801315,2017-06-16 14:39:36.551709,7,702,03,4.0,67,,2017-06-16
260833,262131,1697801315,2017-06-16 14:39:36.892433,7,702,07,4.0,67,,2017-06-16
260834,262132,1697801315,2017-06-16 14:39:45.127435,7,701,,4.0,67,,2017-06-16
260835,262133,1697801315,2017-06-16 14:39:49.326906,7,701,,4.0,67,,2017-06-16
260836,262134,1697801315,2017-06-16 14:40:04.629029,7,701,,4.0,67,,2017-06-16
260837,262135,1697801315,2017-06-16 14:40:06.131444,7,701,,4.0,67,,2017-06-16
260838,262136,1697801315,2017-06-16 14:40:13.014337,7,701,,4.0,67,,2017-06-16
260839,262137,1697801315,2017-06-16 14:40:15.140847,7,702,06,4.0,67,,2017-06-16
260840,262138,1697801315,2017-06-16 14:40:17.415489,7,701,,4.0,67,,2017-06-16
260841,262139,1697801315,2017-06-16 14:40:20.898113,7,701,,4.0,67,,2017-06-16
260842,262140,1697801315,2017-06-16 14:40:22.393076,7,702,08,4.0,67,,2017-06-16
260843,262141,1697801315,2017-06-16 14:40:25.099776,7,701,,4.0,67,,2017-06-16
260844,262142,1697801315,2017-06-16 14:40:27.700239,7,701,,4.0,67,,2017-06-16
260845,262143,1697801315,2017-06-16 14:40:30.197677,6,502,,4.0,67,,2017-06-16
260846,262144,1697801315,2017-06-16 14:56:28.048688,6,502,,4.0,67,,2017-06-16
260847,262145,1697801315,2017-06-16 14:56:35.747249,6,602,2a0ee3a313df1e59e94816b3b5ab091d7313352c,4.0,67,,2017-06-16
260848,262146,1697801315,2017-06-16 14:56:37.966400,7,702,08,4.0,67,,2017-06-16
260849,262147,1697801315,2017-06-16 14:56:40.225617,7,701,,4.0,67,,2017-06-16
260850,262148,1697801315,2017-06-16 14:56:40.816382,7,702,07,4.0,67,,2017-06-16
260851,262149,1697801315,2017-06-16 14:56:41.058218,7,702,03,4.0,67,,2017-06-16
260852,262150,1697801315,2017-06-16 14:56:42.575000,7,701,,4.0,67,,2017-06-16
260853,262151,1697801315,2017-06-16 14:56:44.725276,7,701,,4.0,67,,2017-06-16
260854,262152,1697801315,2017-06-16 14:56:46.407679,7,701,,4.0,67,,2017-06-16
260855,262153,1697801315,2017-06-16 14:56:47.868724,7,702,10,4.0,67,,2017-06-16
260856,262154,1697801315,2017-06-16 14:56:49.941597,7,701,,4.0,67,,2017-06-16
260857,262155,1697801315,2017-06-16 14:57:01.976596,7,701,,4.0,67,,2017-06-16
260858,262156,1697801315,2017-06-16 14:57:03.243292,7,701,,4.0,67,,2017-06-16
260859,262157,1697801315,2017-06-16 14:57:05.930279,7,701,,4.0,67,,2017-06-16
260860,262158,1697801315,2017-06-16 14:57:07.077186,7,701,,4.0,67,,2017-06-16
260861,262159,1697801315,2017-06-16 14:58:04.010007,6,502,,4.0,67,,2017-06-16
260862,262160,1697801315,2017-06-16 15:20:16.081285,6,502,,4.0,67,,2017-06-16
260863,262161,1697801315,2017-06-16 15:21:14.401799,6,602,44eb14a4e39dc68178a882726d946704a807d031,4.0,67,,2017-06-16
260864,262162,1697801315,2017-06-16 15:21:19.275111,7,702,01,4.0,67,,2017-06-16
260865,262163,1697801315,2017-06-16 15:21:21.296860,7,701,,4.0,67,,2017-06-16
260866,262164,1697801315,2017-06-16 15:21:22.263871,7,701,,4.0,67,,2017-06-16
260867,262165,1697801315,2017-06-16 15:21:24.313600,7,701,,4.0,67,,2017-06-16
260868,262166,1697801315,2017-06-16 15:21:26.136677,7,702,07,4.0,67,,2017-06-16
260869,262167,1697801315,2017-06-16 15:21:26.262863,7,702,03,4.0,67,,2017-06-16
260870,262168,1697801315,2017-06-16 15:21:34.215161,7,701,,4.0,67,,2017-06-16
260871,262169,1697801315,2017-06-16 15:21:35.332118,7,701,,4.0,67,,2017-06-16
260872,262170,1697801315,2017-06-16 15:21:36.742527,7,702,06,4.0,67,,2017-06-16
260873,262171,1697801315,2017-06-16 15:21:38.882528,7,701,,4.0,67,,2017-06-16
260874,262172,1697801315,2017-06-16 15:21:41.533935,7,701,,4.0,67,,2017-06-16
260875,262173,1697801315,2017-06-16 15:21:42.983833,7,701,,4.0,67,,2017-06-16
260876,262174,1697801315,2017-06-16 15:21:45.085013,7,701,,4.0,67,,2017-06-16
260877,262175,1697801315,2017-06-16 15:21:47.377154,7,702,08,4.0,67,,2017-06-16
260878,262176,1697801315,2017-06-16 15:21:52.302140,7,701,,4.0,67,,2017-06-16
260879,262177,1697801315,2017-06-16 15:21:53.145426,7,702,10,4.0,67,,2017-06-16
260880,262178,1697801315,2017-06-16 15:21:54.685243,7,701,,4.0,67,,2017-06-16
260881,262179,1697801315,2017-06-16 15:42:19.352496,6,502,,4.0,67,,2017-06-16
260882,262180,1697801315,2017-06-16 15:42:21.492431,6,602,9ff6cb7ff05b8cbf9342a0102bce5c43ed35e3af,4.0,67,,2017-06-16
260883,262181,1697801315,2017-06-16 15:42:25.047610,7,702,01,4.0,67,,2017-06-16
260884,262182,1697801315,2017-06-16 15:42:28.687784,7,701,,4.0,67,,2017-06-16
260885,262183,1697801315,2017-06-16 15:42:34.255803,7,701,,4.0,67,,2017-06-16
260886,262184,1697801315,2017-06-16 15:42:35.388370,7,701,,4.0,67,,2017-06-16
260887,262185,1697801315,2017-06-16 15:42:37.922243,7,701,,4.0,67,,2017-06-16
260888,262186,1697801315,2017-06-16 15:42:39.465556,7,702,07,4.0,67,,2017-06-16
260889,262187,1697801315,2017-06-16 15:42:39.587582,7,702,03,4.0,67,,2017-06-16
260890,262188,1697801315,2017-06-16 15:42:41.272631,7,701,,4.0,67,,2017-06-16
260891,262189,1697801315,2017-06-16 15:42:42.756614,7,701,,4.0,67,,2017-06-16
260892,262190,1697801315,2017-06-16 15:42:43.649932,7,702,06,4.0,67,,2017-06-16
260893,262191,1697801315,2017-06-16 15:42:45.875502,7,701,,4.0,67,,2017-06-16
260894,262192,1697801315,2017-06-16 15:42:47.806866,7,701,,4.0,67,,2017-06-16
260895,262193,1697801315,2017-06-16 15:42:48.708098,7,701,,4.0,67,,2017-06-16
260896,262194,1697801315,2017-06-16 15:42:53.957823,7,701,,4.0,67,,2017-06-16
260897,262195,1697801315,2017-06-16 15:42:54.951381,7,702,08,4.0,67,,2017-06-16
260898,262196,1697801315,2017-06-16 15:42:58.341864,7,701,,4.0,67,,2017-06-16
260899,262197,1697801315,2017-06-16 15:42:59.185340,7,702,10,4.0,67,,2017-06-16
260900,262198,1697801315,2017-06-16 15:43:00.776254,7,701,,4.0,67,,2017-06-16
260901,262199,1697801315,2017-06-16 15:43:06.401579,6,502,,4.0,67,,2017-06-16
260902,262200,1697801315,2017-06-16 15:45:30.138897,6,502,,4.0,67,,2017-06-16
260903,262201,1697801315,2017-06-16 15:45:32.837064,6,602,845f482138836679609e1bf496d321d76e41b847,4.0,67,,2017-06-16
260904,262202,1697801315,2017-06-16 15:45:34.826422,7,702,03,4.0,67,,2017-06-16
260905,262203,1697801315,2017-06-16 15:45:42.531172,7,701,,4.0,67,,2017-06-16
260906,262204,1697801315,2017-06-16 15:45:45.232611,7,701,,4.0,67,,2017-06-16
260907,262205,1697801315,2017-06-16 15:45:49.598533,7,701,,4.0,67,,2017-06-16
260908,262206,1697801315,2017-06-16 15:45:52.548940,7,701,,4.0,67,,2017-06-16
260909,262207,1697801315,2017-06-16 15:45:56.144258,7,702,07,4.0,67,,2017-06-16
260910,262208,1697801315,2017-06-16 15:45:56.383701,7,702,08,4.0,67,,2017-06-16
260911,262209,1697801315,2017-06-16 15:45:57.966508,7,701,,4.0,67,,2017-06-16
260912,262210,1697801315,2017-06-16 15:45:59.366754,7,701,,4.0,67,,2017-06-16
260913,262211,1697801315,2017-06-16 15:46:09.051456,7,701,,4.0,67,,2017-06-16
260914,262212,1697801315,2017-06-16 15:46:10.294925,7,702,03,4.0,67,,2017-06-16
260915,262213,1697801315,2017-06-16 15:46:12.380108,6,502,,4.0,67,,2017-06-16
260916,262214,1697801315,2017-06-16 15:49:59.689493,6,502,,4.0,67,,2017-06-16
260917,262215,1697801315,2017-06-16 15:50:59.891556,6,602,a2856d0716a6788020f84420f830170331dbfe69,4.0,67,,2017-06-16
260918,262216,1697801315,2017-06-16 15:51:02.423556,7,702,01,4.0,67,,2017-06-16
260919,262217,1697801315,2017-06-16 15:56:24.349887,7,701,,4.0,67,,2017-06-16
260920,262218,1697801315,2017-06-16 15:56:25.716683,7,701,,4.0,67,,2017-06-16
260921,262219,1697801315,2017-06-16 15:56:26.967624,7,701,,4.0,67,,2017-06-16
260922,262220,1697801315,2017-06-16 15:56:30.264870,7,702,08,4.0,67,,2017-06-16
260923,262221,1697801315,2017-06-16 15:56:30.452593,7,702,07,4.0,67,,2017-06-16
260924,262222,1697801315,2017-06-16 15:56:32.935187,7,701,,4.0,67,,2017-06-16
260925,262223,1697801315,2017-06-16 15:56:33.744375,7,702,06,4.0,67,,2017-06-16
260926,262224,1697801315,2017-06-16 15:56:36.318062,7,701,,4.0,67,,2017-06-16
260927,262225,1697801315,2017-06-16 15:56:37.803377,7,701,,4.0,67,,2017-06-16
260928,262226,1697801315,2017-06-16 15:56:38.695017,7,702,03,4.0,67,,2017-06-16
260929,262227,1697801315,2017-06-16 15:56:42.285410,7,701,,4.0,67,,2017-06-16
260930,262228,1697801315,2017-06-16 15:56:43.162522,7,702,10,4.0,67,,2017-06-16
260931,262229,1697801315,2017-06-16 15:57:02.539922,7,701,,4.0,67,,2017-06-16
260932,262230,1697801315,2017-06-16 15:57:09.672983,7,701,,4.0,67,,2017-06-16
260933,262231,1697801315,2017-06-16 15:57:11.140625,7,701,,4.0,67,,2017-06-16
260934,262232,1697801315,2017-06-16 15:57:13.973791,7,701,,4.0,67,,2017-06-16
260935,262233,1697801315,2017-06-16 16:12:59.596426,6,502,,4.0,67,,2017-06-16
260936,262234,1697801315,2017-06-16 16:13:03.034114,6,602,ccb48b9d976321bab7ef53af92b6efca2a5c5ba6,4.0,67,,2017-06-16
260937,262235,1697801315,2017-06-16 16:13:08.801711,7,702,01,4.0,67,,2017-06-16
260938,262236,1697801315,2017-06-16 16:13:28.264855,7,701,,4.0,67,,2017-06-16
260939,262237,1697801315,2017-06-16 16:13:30.264121,7,701,,4.0,67,,2017-06-16
260940,262238,1697801315,2017-06-16 16:13:32.131821,7,701,,4.0,67,,2017-06-16
260941,262239,1697801315,2017-06-16 16:13:34.265884,7,701,,4.0,67,,2017-06-16
260942,262240,1697801315,2017-06-16 16:13:35.693534,7,702,03,4.0,67,,2017-06-16
260943,262241,1697801315,2017-06-16 16:13:35.898932,7,702,07,4.0,67,,2017-06-16
260944,262242,1697801315,2017-06-16 16:14:10.036180,7,701,,4.0,67,,2017-06-16
260945,262243,1697801315,2017-06-16 16:14:13.586995,7,701,,4.0,67,,2017-06-16
260946,262244,1697801315,2017-06-16 16:14:14.437165,7,701,,4.0,67,,2017-06-16
260947,262245,1697801315,2017-06-16 16:14:17.537334,7,701,,4.0,67,,2017-06-16
260948,262246,1697801315,2017-06-16 16:14:19.504127,7,701,,4.0,67,,2017-06-16
260949,262247,1697801315,2017-06-16 16:14:20.731148,7,702,08,4.0,67,,2017-06-16
260950,262248,1697801315,2017-06-16 16:14:31.605877,7,701,,4.0,67,,2017-06-16
260951,262249,1697801315,2017-06-16 16:14:34.724531,7,701,,4.0,67,,2017-06-16
260952,262250,1697801315,2017-06-16 16:14:35.650056,7,702,06,4.0,67,,2017-06-16
260953,262251,1697801315,2017-06-16 16:14:37.040003,7,701,,4.0,67,,2017-06-16
260954,262252,1697801315,2017-06-16 16:14:44.792316,7,701,,4.0,67,,2017-06-16
260955,262253,1697801315,2017-06-16 16:14:47.835894,6,502,,4.0,67,,2017-06-16
260956,262254,1697801315,2017-06-16 16:23:56.391124,6,502,,4.0,67,,2017-06-16
260957,262255,1697801315,2017-06-16 16:24:07.378079,6,602,0246d013c22cfb04b4f78e48c69d6457549150fe,4.0,67,,2017-06-16
260958,262256,1697801315,2017-06-16 16:24:09.450730,7,702,01,4.0,67,,2017-06-16
260959,262257,1697801315,2017-06-16 16:25:29.113160,7,701,,4.0,67,,2017-06-16
260960,262258,1697801315,2017-06-16 16:25:29.979886,7,701,,4.0,67,,2017-06-16
260961,262259,1697801315,2017-06-16 16:25:32.031330,7,701,,4.0,67,,2017-06-16
260962,262260,1697801315,2017-06-16 16:25:34.046744,7,701,,4.0,67,,2017-06-16
260963,262261,1697801315,2017-06-16 16:25:35.558775,7,702,06,4.0,67,,2017-06-16
260964,262262,1697801315,2017-06-16 16:25:35.663306,7,702,07,4.0,67,,2017-06-16
260965,262263,1697801315,2017-06-16 16:25:37.797717,7,701,,4.0,67,,2017-06-16
260966,262264,1697801315,2017-06-16 16:25:38.646247,7,702,08,4.0,67,,2017-06-16
260967,262265,1697801315,2017-06-16 16:25:40.814681,7,701,,4.0,67,,2017-06-16
260968,262266,1697801315,2017-06-16 16:25:42.196843,7,701,,4.0,67,,2017-06-16
260969,262267,1697801315,2017-06-16 16:25:44.048255,7,701,,4.0,67,,2017-06-16
260970,262268,1697801315,2017-06-16 16:25:44.892121,7,702,03,4.0,67,,2017-06-16
260971,262269,1697801315,2017-06-16 16:25:46.815664,7,701,,4.0,67,,2017-06-16
260972,262270,1697801315,2017-06-16 16:26:38.672985,7,701,,4.0,67,,2017-06-16
260973,262271,1697801315,2017-06-16 16:26:41.223045,7,701,,4.0,67,,2017-06-16
260974,262272,1697801315,2017-06-16 16:26:44.439998,7,701,,4.0,67,,2017-06-16
260975,262273,1697801315,2017-06-16 16:26:51.724714,7,701,,4.0,67,,2017-06-16
